온실번호,측정라인,표본번호,조사일자,착과수,예측,오차
3,4,2,2024-11-01,0.0,0.4282301176133333,0.4282301176133333
3,4,2,2024-11-04,0.0,0.15434811830816528,0.15434811830816528
3,4,2,2024-11-11,0.0,0.0,0.0
3,4,2,2024-11-18,1.0,0.0,1.0
3,4,2,2024-11-25,7.0,2.8123784161347682,4.187621583865232
3,4,2,2024-12-02,8.0,8.396113057526327,0.39611305752632653
3,4,2,2024-12-09,8.0,8.417099462967391,0.417099462967391
3,4,2,2024-12-16,7.0,6.42675790183859,0.5732420981614101
3,4,2,2024-12-23,6.0,4.967679811488825,1.032320188511175
3,4,2,2024-12-30,5.0,4.331193521220524,0.6688064787794756
3,4,2,2025-01-06,1.0,3.189963440261496,2.189963440261496
3,4,2,2025-01-13,3.0,3.829822297590635,0.8298222975906349
3,4,2,2025-01-20,4.0,4.542830009304043,0.5428300093040432
3,4,2,2025-01-31,7.0,4.80440265606427,2.19559734393573
3,4,2,2025-02-03,7.0,5.7532123958911505,1.2467876041088495
3,5,1,2024-11-01,0.0,0.478026364456585,0.478026364456585
3,5,1,2024-11-04,0.0,0.22640768592644517,0.22640768592644517
3,5,1,2024-11-11,0.0,0.0,0.0
3,5,1,2024-11-18,1.0,0.0,1.0
3,5,1,2024-11-25,3.0,3.2815405358155734,0.28154053581557337
3,5,1,2024-12-02,5.0,6.954523442963856,1.9545234429638558
3,5,1,2024-12-09,5.0,6.661177799985709,1.6611777999857091
3,5,1,2024-12-16,4.0,5.697646501173205,1.697646501173205
3,5,1,2024-12-23,5.0,4.299130228904882,0.7008697710951184
3,5,1,2024-12-30,3.0,3.628855294009418,0.6288552940094179
3,5,1,2025-01-06,1.0,2.4579300153212102,1.4579300153212102
3,5,1,2025-01-13,5.0,4.083515959799646,0.9164840402003538
3,5,1,2025-01-20,5.0,3.7832889703054513,1.2167110296945487
3,5,1,2025-01-31,6.0,4.992336291381714,1.0076637086182858
3,5,1,2025-02-03,5.0,4.841944542416274,0.15805545758372563
3,5,2,2024-11-01,0.0,0.478026364456585,0.478026364456585
3,5,2,2024-11-04,0.0,0.21510669426965115,0.21510669426965115
3,5,2,2024-11-11,0.0,0.0,0.0
3,5,2,2024-11-18,0.0,0.3143347485414662,0.3143347485414662
3,5,2,2024-11-25,6.0,0.8101403801737636,5.189859619826237
3,5,2,2024-12-02,6.0,7.477482830510384,1.4774828305103842
3,5,2,2024-12-09,6.0,7.0950034385516325,1.0950034385516325
3,5,2,2024-12-16,5.0,5.362123035196846,0.36212303519684585
3,5,2,2024-12-23,4.0,4.08183224365463,0.08183224365463015
3,5,2,2024-12-30,2.0,3.3444057878173123,1.3444057878173123
3,5,2,2025-01-06,1.0,2.644291437711364,1.644291437711364
3,5,2,2025-01-13,5.0,4.198823926701586,0.8011760732984143
3,5,2,2025-01-20,5.0,3.976323070931173,1.0236769290688268
3,5,2,2025-01-31,7.0,5.3750781536695795,1.6249218463304205
3,5,2,2025-02-03,6.0,5.834235363293334,0.1657646367066663
4,1,1,2024-11-01,0.0,0.0,0.0
4,1,1,2024-11-04,0.0,0.0,0.0
4,1,1,2024-11-11,0.0,0.24093064206340403,0.24093064206340403
4,1,1,2024-11-18,0.0,0.3283050096665217,0.3283050096665217
4,1,1,2024-11-25,3.0,3.259316265123957,0.2593162651239571
4,1,1,2024-12-02,7.0,6.312270908553863,0.6877290914461369
4,1,1,2024-12-09,8.0,7.450143131315226,0.549856868684774
4,1,1,2024-12-16,7.0,5.700796971416945,1.2992030285830554
4,1,1,2024-12-23,5.0,5.295159993596176,0.29515999359617595
4,1,1,2024-12-30,2.0,3.7789257720062603,1.7789257720062603
4,1,1,2025-01-06,4.0,2.4548704828929155,1.5451295171070845
4,1,1,2025-01-13,4.0,4.099868377214381,0.09986837721438135
4,1,1,2025-01-20,3.0,3.6885994302441603,0.6885994302441603
4,1,1,2025-01-31,5.0,4.895566737259896,0.10443326274010367
4,1,1,2025-02-03,5.0,5.817630316508089,0.8176303165080894
4,1,2,2024-11-01,0.0,0.0,0.0
4,1,2,2024-11-04,0.0,0.0,0.0
4,1,2,2024-11-11,0.0,0.33226636297371187,0.33226636297371187
4,1,2,2024-11-18,1.0,0.26245373636162883,0.7375462636383712
4,1,2,2024-11-25,5.0,5.480169897034476,0.4801698970344761
4,1,2,2024-12-02,8.0,7.9606157448642145,0.03938425513578547
4,1,2,2024-12-09,9.0,7.994265199663144,1.0057348003368558
4,1,2,2024-12-16,7.0,6.555125707622606,0.44487429237739384
4,1,2,2024-12-23,6.0,4.997174193514088,1.0028258064859124
4,1,2,2024-12-30,3.0,3.738509983956424,0.738509983956424
4,1,2,2025-01-06,4.0,1.785611915504351,2.214388084495649
4,1,2,2025-01-13,5.0,4.163210065308661,0.836789934691339
4,1,2,2025-01-20,3.0,3.898423240190241,0.8984232401902408
4,1,2,2025-01-31,3.0,4.4300462099667275,1.4300462099667275
4,1,2,2025-02-03,4.0,4.978408883901883,0.9784088839018832
4,2,1,2024-11-01,0.0,0.363812656113051,0.363812656113051
4,2,1,2024-11-04,0.0,0.0,0.0
4,2,1,2024-11-11,1.0,0.5951889234512759,0.40481107654872406
4,2,1,2024-11-18,3.0,3.512422482430634,0.512422482430634
4,2,1,2024-11-25,7.0,7.368336128149906,0.368336128149906
4,2,1,2024-12-02,9.0,8.361370760595339,0.6386292394046613
4,2,1,2024-12-09,9.0,8.33469045536445,0.6653095446355497
4,2,1,2024-12-16,8.0,6.589265027104787,1.410734972895213
4,2,1,2024-12-23,6.0,5.780994498509643,0.2190055014903569
4,2,1,2024-12-30,5.0,4.689592848719798,0.31040715128020224
4,2,1,2025-01-06,3.0,3.3417848711991676,0.34178487119916756
4,2,1,2025-01-13,5.0,3.8586219216462063,1.1413780783537937
4,2,1,2025-01-20,3.0,4.657153376682192,1.6571533766821922
4,2,1,2025-01-31,4.0,4.761662077653608,0.7616620776536083
4,2,1,2025-02-03,3.0,6.035696895731308,3.0356968957313084
4,2,2,2024-11-01,0.0,0.363812656113051,0.363812656113051
4,2,2,2024-11-04,0.0,0.0,0.0
4,2,2,2024-11-11,0.0,0.6421371866950565,0.6421371866950565
4,2,2,2024-11-18,0.0,0.7876787629854842,0.7876787629854842
4,2,2,2024-11-25,1.0,3.9045003530996527,2.9045003530996527
4,2,2,2024-12-02,7.0,6.510730155786109,0.48926984421389097
4,2,2,2024-12-09,9.0,7.715298172904341,1.2847018270956587
4,2,2,2024-12-16,6.0,6.470394276331148,0.47039427633114794
4,2,2,2024-12-23,5.0,4.624191302430437,0.37580869756956314
4,2,2,2024-12-30,5.0,3.6945402914094085,1.3054597085905915
4,2,2,2025-01-06,2.0,3.238900664571914,1.238900664571914
4,2,2,2025-01-13,4.0,3.858043987135139,0.14195601286486115
4,2,2,2025-01-20,4.0,4.028740903792065,0.028740903792065176
4,2,2,2025-01-31,4.0,4.919557516562764,0.9195575165627643
4,2,2,2025-02-03,4.0,5.668913456896873,1.668913456896873
4,3,1,2024-11-01,0.0,0.235876365521785,0.235876365521785
4,3,1,2024-11-04,0.0,0.0,0.0
4,3,1,2024-11-11,0.0,0.446957307046259,0.446957307046259
4,3,1,2024-11-18,0.0,0.7169030848511094,0.7169030848511094
4,3,1,2024-11-25,4.0,3.6378185620482366,0.3621814379517634
4,3,1,2024-12-02,7.0,7.060586302606166,0.06058630260616571
4,3,1,2024-12-09,8.0,7.664917521416441,0.33508247858355933
4,3,1,2024-12-16,6.0,6.070196821150685,0.07019682115068537
4,3,1,2024-12-23,6.0,4.883825209017537,1.1161747909824626
4,3,1,2024-12-30,4.0,4.151884089408161,0.15188408940816078
4,3,1,2025-01-06,3.0,2.8683855640287463,0.13161443597125366
4,3,1,2025-01-13,4.0,3.707073431571722,0.2929265684282778
4,3,1,2025-01-20,4.0,4.297644316252404,0.29764431625240384
4,3,1,2025-01-31,4.0,5.134106409042758,1.134106409042758
4,3,1,2025-02-03,5.0,5.612097760453466,0.6120977604534659
4,3,2,2024-11-01,0.0,0.235876365521785,0.235876365521785
4,3,2,2024-11-04,0.0,0.0,0.0
4,3,2,2024-11-11,0.0,0.4311534410214825,0.4311534410214825
4,3,2,2024-11-18,1.0,0.6728346947118843,0.3271653052881157
4,3,2,2024-11-25,5.0,5.455887209801469,0.45588720980146924
4,3,2,2024-12-02,8.0,7.490224036248413,0.5097759637515873
4,3,2,2024-12-09,8.0,7.622038288842154,0.3779617111578464
4,3,2,2024-12-16,6.0,5.768133984080051,0.23186601591994904
4,3,2,2024-12-23,5.0,4.628796106955976,0.371203893044024
4,3,2,2024-12-30,4.0,3.1595099963854296,0.8404900036145704
4,3,2,2025-01-06,2.0,2.69610232856483,0.6961023285648298
4,3,2,2025-01-13,5.0,3.9453517356601258,1.0546482643398742
4,3,2,2025-01-20,3.0,4.772443990938954,1.772443990938954
4,3,2,2025-01-31,4.0,4.95248781408949,0.9524878140894897
4,3,2,2025-02-03,4.0,5.7399345090903315,1.7399345090903315
4,4,1,2024-11-01,0.0,0.2549468580662235,0.2549468580662235
4,4,1,2024-11-04,0.0,0.0,0.0
4,4,1,2024-11-11,0.0,0.3955860106704381,0.3955860106704381
4,4,1,2024-11-18,1.0,1.1023136558352877,0.10231365583528773
4,4,1,2024-11-25,5.0,5.777339844987469,0.7773398449874689
4,4,1,2024-12-02,8.0,7.741486852319499,0.2585131476805014
4,4,1,2024-12-09,9.0,7.922795104178117,1.0772048958218834
4,4,1,2024-12-16,7.0,6.635034022073964,0.3649659779260359
4,4,1,2024-12-23,6.0,5.3166245358889,0.6833754641110996
4,4,1,2024-12-30,5.0,4.239358126006808,0.7606418739931922
4,4,1,2025-01-06,3.0,3.0426155227305984,0.04261552273059843
4,4,1,2025-01-13,4.0,4.071047977795808,0.07104797779580796
4,4,1,2025-01-20,4.0,4.045063273583662,0.045063273583662244
4,4,1,2025-01-31,4.0,5.119496750348083,1.119496750348083
4,4,1,2025-02-03,3.0,5.7195314272416224,2.7195314272416224
4,4,2,2024-11-01,0.0,0.2549468580662235,0.2549468580662235
4,4,2,2024-11-04,0.0,0.0,0.0
4,4,2,2024-11-11,0.0,0.4459745827535067,0.4459745827535067
4,4,2,2024-11-18,0.0,0.9175611634164065,0.9175611634164065
4,4,2,2024-11-25,1.0,3.529719333770785,2.529719333770785
4,4,2,2024-12-02,6.0,6.217862707048387,0.21786270704838717
4,4,2,2024-12-09,7.0,7.22427174863574,0.22427174863573995
4,4,2,2024-12-16,5.0,5.6813564943718955,0.6813564943718955
4,4,2,2024-12-23,4.0,4.183569396247235,0.18356939624723534
4,4,2,2024-12-30,3.0,3.125519670325738,0.1255196703257382
4,4,2,2025-01-06,1.0,2.2778668160876223,1.2778668160876223
4,4,2,2025-01-13,5.0,4.217628467151339,0.7823715328486607
4,4,2,2025-01-20,4.0,4.607478126606474,0.6074781266064742
4,4,2,2025-01-31,4.0,4.801842872133849,0.8018428721338493
4,4,2,2025-02-03,4.0,5.506631019796483,1.5066310197964832
4,5,1,2024-11-01,0.0,0.23872203310717632,0.23872203310717632
4,5,1,2024-11-04,0.0,0.0,0.0
4,5,1,2024-11-11,0.0,0.35563227181030366,0.35563227181030366
4,5,1,2024-11-18,1.0,0.8891854513464712,0.1108145486535288
4,5,1,2024-11-25,4.0,5.4553596204193395,1.4553596204193395
4,5,1,2024-12-02,8.0,7.018170144353781,0.981829855646219
4,5,1,2024-12-09,8.0,7.570954242051766,0.4290457579482343
4,5,1,2024-12-16,6.0,5.815949279377913,0.18405072062208738
4,5,1,2024-12-23,5.0,4.497590755344092,0.5024092446559081
4,5,1,2024-12-30,4.0,3.0593753851760677,0.9406246148239323
4,5,1,2025-01-06,3.0,2.593594353329901,0.40640564667009915
4,5,1,2025-01-13,4.0,3.569707641345256,0.4302923586547438
4,5,1,2025-01-20,5.0,4.173406613854454,0.8265933861455457
4,5,1,2025-01-31,4.0,4.5399151748241815,0.5399151748241815
4,5,1,2025-02-03,5.0,5.393983792705292,0.39398379270529205
4,5,2,2024-11-01,0.0,0.23872203310717632,0.23872203310717632
4,5,2,2024-11-04,0.0,0.0,0.0
4,5,2,2024-11-11,0.0,0.4229871243665625,0.4229871243665625
4,5,2,2024-11-18,0.0,0.7233486047253316,0.7233486047253316
4,5,2,2024-11-25,1.0,3.6717145381948972,2.6717145381948972
4,5,2,2024-12-02,6.0,6.194947596715774,0.19494759671577366
4,5,2,2024-12-09,7.0,7.0383428131277155,0.03834281312771548
4,5,2,2024-12-16,6.0,5.731044256791635,0.26895574320836513
4,5,2,2024-12-23,6.0,4.591316529029994,1.408683470970006
4,5,2,2024-12-30,5.0,4.155959885445797,0.8440401145542031
4,5,2,2025-01-06,4.0,3.1109378759620934,0.8890621240379066
4,5,2,2025-01-13,4.0,4.125181308857746,0.12518130885774603
4,5,2,2025-01-20,3.0,3.7334086195419496,0.7334086195419496
4,5,2,2025-01-31,4.0,4.8042355366729055,0.8042355366729055
4,5,2,2025-02-03,5.0,5.647731680005244,0.6477316800052444
