측정일시,급액EC,급액PH,내부CO2,내부습도,내부온도,외부일사량,외부온도,외부풍향,외부풍속
12/21/2024 22:00,0.7,6.3,454,99.9,25.7,259,5.8,314,1
12/21/2024 23:00,0.7,6.3,438,99.9,25.9,147,6.14,272,0.5
12/22/2024 0:00,0.7,6.3,438,99.9,25.9,147,6.14,274,1
12/22/2024 1:00,0.7,6.3,439,99.9,25.9,146,6.14,277,1
12/22/2024 2:00,0.7,6.3,438,99.9,25.9,145,6.08,274,1
12/22/2024 3:00,0.7,6.3,436,99.9,25.9,145,6.08,272,0.5
12/22/2024 4:00,0.7,6.3,433,99.9,23.6,26,6.52,340,2.6
12/22/2024 5:00,0.7,6.3,434,99.9,23.7,25,6.52,324,2.1
12/22/2024 6:00,0.7,6.2,435,99.9,23.7,23,6.48,315,3.1
12/22/2024 7:00,0.7,6.2,435,99.9,23.6,22,6.48,284,1.5
12/22/2024 8:00,0.7,6.2,435,99.9,23.5,22,6.48,260,2.1
12/22/2024 9:00,0.7,6.2,435,99.9,23.5,23,6.48,220,2.1
12/22/2024 10:00,1.3,6.2,433,99.9,18.9,0,5.24,291,1
12/22/2024 11:00,1.3,6.2,434,99.9,18.9,0,5.24,291,1
12/22/2024 12:00,2,6.2,434,99.9,19,0,5.24,289,1.5
12/22/2024 13:00,1.9,6.1,434,99.8,19,0,5.24,294,1.5
12/22/2024 14:00,0.8,6.1,432,99.5,18.9,0,5.24,293,0.5
12/22/2024 15:00,0.8,6.1,436,99.9,15.3,0,4.48,273,0
12/22/2024 16:00,1.3,6.1,437,99.9,15.3,0,4.48,274,0
12/22/2024 17:00,1.3,6.1,437,99.9,15.3,0,4.48,277,0
12/22/2024 18:00,1.3,6.1,437,99.9,15.3,0,4.48,275,0
12/22/2024 19:00,1.3,6.1,437,99.9,15.3,0,4.58,274,0
12/22/2024 20:00,1.3,6.2,437,99.9,15.3,0,4.58,276,0
12/22/2024 21:00,1.3,6.2,450,99.9,13.5,0,1.94,70,0
12/22/2024 22:00,1.3,6.2,451,99.9,13.5,0,1.88,68,0
12/22/2024 23:00,1.3,6.2,452,99.9,13.5,0,1.88,71,0
12/23/2024 0:00,1.3,6.2,452,99.9,13.5,0,1.88,70,0
12/23/2024 1:00,1.3,6.2,453,99.3,13.5,0,1.88,69,0
12/23/2024 2:00,1.3,6.2,461,99.9,13.4,0,2.62,66,0
12/23/2024 3:00,1.3,6.2,460,99.8,13.4,0,2.62,69,0
12/23/2024 4:00,1.3,6.2,459,99.4,13.4,0,2.62,68,0
12/23/2024 5:00,1.3,6.2,459,99,13.4,0,2.62,69,0
12/23/2024 6:00,1.3,6.2,459,99.1,13.4,0,2.62,69,0
12/23/2024 7:00,1.3,6.2,459,99.2,13.4,0,2.74,70,0
12/23/2024 8:00,1.3,6.2,467,99.9,12.8,0,2.12,63,0
12/23/2024 9:00,1.3,6.2,467,99.9,12.8,0,2.12,67,0
12/23/2024 10:00,0.8,6.2,467,99.9,12.8,0,2.12,69,0
12/23/2024 11:00,0.8,6.1,469,99.9,12.8,0,2.04,69,0
12/23/2024 12:00,0.9,6.1,470,99.9,12.8,0,2.04,68,0
12/23/2024 13:00,0.9,6.1,470,99.9,12.8,0,2.04,71,0
12/23/2024 14:00,1.2,6.1,475,99.9,12.7,0,2.24,68,0
12/23/2024 15:00,1.2,6.1,474,99.9,12.7,0,2.24,68,0
12/23/2024 16:00,1.6,6.1,473,99.9,12.7,0,2.24,70,0
12/23/2024 17:00,1.6,6.1,472,99.9,12.7,0,2.24,67,0
12/23/2024 18:00,1.7,6.1,472,99.9,12.7,0,2.24,69,0
12/23/2024 19:00,1.7,6.1,472,99.9,12.6,0,2.62,70,0
12/23/2024 20:00,1.7,6.1,478,99.9,11.9,0,1.42,68,0
12/23/2024 21:00,1.7,6.1,478,99.9,11.9,0,1.42,67,0
12/23/2024 22:00,1.7,6.1,477,99.9,11.8,0,1.24,69,0
12/23/2024 23:00,1.7,6.1,477,99.9,11.8,0,1.24,68,0
12/24/2024 0:00,1.7,6.1,477,99.9,11.9,0,1.24,67,0
12/24/2024 1:00,1.7,6.1,477,99.9,11.9,0,1.24,70,0
12/24/2024 2:00,1.7,6.1,478,99.9,11.4,0,-0.63,69,0
12/24/2024 3:00,1.7,6.1,478,99.9,11.4,0,-0.63,70,0
12/24/2024 4:00,1.7,6.1,478,99.9,11.4,0,-0.63,68,0
12/24/2024 5:00,1.7,6.1,477,99.9,11.3,0,-0.63,66,0
12/24/2024 6:00,1.7,6.1,477,99.9,11.3,0,-0.63,65,0
12/24/2024 7:00,1.7,6.1,478,99.9,11.4,0,-0.57,68,0
12/24/2024 8:00,1.7,6.1,475,99.9,11.1,0,-0.07,66,0
12/24/2024 9:00,1.7,6.1,475,99.9,11.1,0,-0.07,68,0
12/24/2024 10:00,0.9,6.2,474,99.9,11.1,0,-0.07,68,0
12/24/2024 11:00,0.9,6.2,473,99.9,11.1,0,-0.07,68,0
12/24/2024 12:00,0.8,6.2,472,99.9,11,0,0,65,0
12/24/2024 13:00,0.9,6.2,476,99.9,11.4,0,0.32,68,0
12/24/2024 14:00,0.9,6.1,476,99.9,11.4,0,0.32,67,0
12/24/2024 15:00,1.3,6.1,476,99.9,11.4,0,0.56,63,0
12/24/2024 16:00,1.9,6.1,476,99.9,11.3,0,0.56,67,0
12/24/2024 17:00,1.9,6.2,477,99.9,11.3,0,0.56,65,0
12/24/2024 18:00,1.8,6.2,478,99.9,11.4,0,0.56,69,0
12/24/2024 19:00,1.9,6.2,475,99.9,11.5,0,0.88,68,0
12/24/2024 20:00,1.9,6.2,474,99.9,11.5,0,0.88,67,0
12/24/2024 21:00,1.9,6.2,474,99.9,11.5,0,0.88,69,0
12/24/2024 22:00,1.9,6.2,474,99.9,11.5,0,0.88,67,0
12/24/2024 23:00,1.9,6.2,475,99.9,11.5,0,0.88,66,0
12/25/2024 0:00,1.9,6.2,473,99.9,11.5,0,0.88,68,0
12/25/2024 1:00,1.9,6.2,476,99.9,11.7,0,0.86,67,0
12/25/2024 2:00,1.9,6.2,476,99.9,11.7,0,0.86,68,0
12/25/2024 3:00,1.9,6.2,475,99.9,11.7,0,0.86,68,0
12/25/2024 4:00,1.9,6.2,474,99.9,11.7,0,0.86,67,0
12/25/2024 5:00,1.9,6.2,474,99.9,11.8,0,0.86,66,0
12/25/2024 6:00,1.9,6.2,474,99.9,11.7,0,0.54,69,0
12/25/2024 7:00,1.9,6.2,479,99.9,11.1,0,0.04,68,0
12/25/2024 8:00,1.9,6.2,479,99.9,11.1,0,0.04,69,0
12/25/2024 9:00,1.9,6.2,479,99.9,11.1,0,0.06,69,0
12/25/2024 10:00,0.9,6.2,478,99.9,11.1,0,0.06,67,0
12/25/2024 11:00,0.9,6.2,477,96.9,11.1,0,0.06,65,0
12/25/2024 12:00,0.7,6.2,476,98,11.1,0,0.06,68,0
12/25/2024 13:00,0.7,6.2,485,99.9,10.5,0,-0.39,68,0
12/25/2024 14:00,0.7,6.1,485,99.9,10.5,0,-0.39,67,0
12/25/2024 15:00,0.7,6.1,485,99.9,10.5,0,-0.39,69,0
12/25/2024 16:00,0.7,6.1,483,99.9,10.5,0,-0.39,69,0
12/25/2024 17:00,0.7,6.1,482,99.9,10.5,0,-0.39,69,0
12/25/2024 18:00,0.7,6.2,492,99.9,10.3,0,-0.91,67,0
12/25/2024 19:00,0.7,6.2,490,99.9,10.3,0,-0.91,66,0
12/25/2024 20:00,0.7,6.2,490,99.9,10.4,0,-0.91,65,0
12/25/2024 21:00,0.7,6.3,488,99.9,10.3,0,-0.91,68,0
12/25/2024 22:00,0.7,6.3,487,99.9,10.3,0,-0.91,64,0
12/25/2024 23:00,0.7,6.3,489,99.9,10.3,0,-0.91,66,0
12/26/2024 0:00,0.7,6.3,492,99.9,10.4,8,-0.03,66,0
12/26/2024 1:00,0.7,6.3,491,99.9,10.4,8,-0.03,64,0
12/26/2024 2:00,0.7,6.3,488,99.9,10.3,7,-0.17,69,0
12/26/2024 3:00,0.7,6.3,488,99.9,10.4,8,-0.17,67,0
12/26/2024 4:00,0.7,6.3,486,99.9,10.3,7,-0.17,69,0
12/26/2024 5:00,0.7,6.3,485,99.9,10.3,7,-0.17,71,0
12/26/2024 6:00,0.7,6.3,493,99.9,12.3,57,1.54,67,0
12/26/2024 7:00,0.7,6.3,493,99.9,12.3,57,1.54,65,0
12/26/2024 8:00,0.7,6.3,493,99.9,12.3,59,1.54,67,0
12/26/2024 9:00,0.8,6.3,493,99.9,12.3,63,1.54,65,0
12/26/2024 10:00,4.2,6,493,99.3,12.3,64,1.54,64,0
12/26/2024 11:00,4.3,6.1,492,99.2,12.3,65,1.42,68,0
12/26/2024 12:00,0.9,6.3,482,97.7,17.3,130,4,199,0
12/26/2024 13:00,0.9,6.2,483,97.5,17.3,130,4,196,0
12/26/2024 14:00,0.7,6.2,483,98.3,17.3,134,4,195,0
12/26/2024 15:00,0.7,6.2,484,97.7,17.3,136,3.94,196,0
12/26/2024 16:00,0.7,6.2,484,97.2,17.4,138,3.94,195,0
12/26/2024 17:00,0.7,6.2,484,97.4,17.4,137,3.94,196,0
12/26/2024 18:00,0.7,6.2,469,97,19.5,199,6.14,27,0
12/26/2024 19:00,0.7,6.3,469,97.7,19.5,199,6.14,28,0
12/26/2024 20:00,0.7,6.3,469,97.8,19.5,196,6,27,0
12/26/2024 21:00,0.7,6.3,468,98.6,19.5,197,6,26,0
12/26/2024 22:00,0.7,6.3,468,98.7,19.5,201,6,28,0
12/26/2024 23:00,0.7,6.3,468,98.4,19.5,228,6,27,0
12/27/2024 0:00,1.4,6.5,454,99.9,22.2,343,6.24,72,0.5
12/27/2024 1:00,1.4,6.6,453,99.9,22.2,343,6.24,72,0.5
12/27/2024 2:00,1.4,6.6,452,99.4,22.2,341,6.24,74,1
12/27/2024 3:00,1.4,6.5,452,99.5,22.2,341,6.24,73,0
12/27/2024 4:00,1.4,6.6,452,99.9,22.1,341,6.24,70,0
12/27/2024 5:00,1.4,6.6,452,99.9,22.2,342,6.24,73,0
12/27/2024 6:00,1.4,6.6,453,99.9,22.5,137,6.48,332,2.6
12/27/2024 7:00,1.4,6.6,454,99.9,22.5,133,6.48,360,1.5
12/27/2024 8:00,1.4,6.6,454,99.9,22.5,133,6.48,360,1
12/27/2024 9:00,1.4,6.6,455,99.9,22.5,131,6.4,30,0.5
12/27/2024 10:00,1.1,6.6,454,99.9,22.4,127,6.4,30,0.5
12/27/2024 11:00,1.1,6.6,438,99.9,18.9,58,6.48,251,1
12/27/2024 12:00,2,6.5,436,99.9,18.8,58,6.48,250,0.5
12/27/2024 13:00,2.1,6.5,436,99.9,18.8,59,6.44,178,1.5
12/27/2024 14:00,1.3,6.5,436,99.9,18.8,62,6.44,178,1.5
12/27/2024 15:00,1.3,6.5,436,99.9,18.8,62,6.44,206,1.5
12/27/2024 16:00,1.3,6.5,436,99.9,18.7,60,6.44,352,1.5
12/27/2024 17:00,1.3,6.5,419,97.7,19.8,214,7.78,345,1
12/27/2024 18:00,1.3,6.5,419,99.9,19.8,198,7.78,344,0.5
12/27/2024 19:00,1.4,6.5,419,99.9,19.8,184,7.78,344,0.5
12/27/2024 20:00,1.3,6.5,420,99.8,19.9,184,7.78,347,1
12/27/2024 21:00,1.3,6.5,420,99.8,19.9,173,7.78,345,0.5
12/27/2024 22:00,1.3,6.5,420,99.5,19.9,162,7.78,348,0
12/27/2024 23:00,1.3,6.5,415,99.9,18.3,41,7.12,197,3.1
12/28/2024 0:00,1.3,6.5,415,99.9,18.2,41,7.12,194,1.5
12/28/2024 1:00,1.3,6.6,414,99.9,18.2,41,7.12,197,1
12/28/2024 2:00,1.3,6.6,415,99.9,18.3,41,7.12,197,2.1
12/28/2024 3:00,1.3,6.6,414,99.9,18.3,43,7.12,188,2.1
12/28/2024 4:00,1.3,6.6,415,99.9,18.3,44,7.1,181,3.6
12/28/2024 5:00,1.3,6.6,418,99.9,15.9,0,6.94,225,0.5
12/28/2024 6:00,1.3,6.6,418,99.9,15.9,0,6.94,287,1
12/28/2024 7:00,1.3,6.6,419,99.9,15.9,0,6.94,212,0.5
12/28/2024 8:00,1.3,6.6,420,99.9,15.9,0,7,360,1
12/28/2024 9:00,1.3,6.6,419,99.9,15.8,0,7,360,1
12/28/2024 10:00,1.1,6.6,417,99.9,15.9,0,7,333,1.5
12/28/2024 11:00,1.1,6.6,429,99.9,13.2,0,4,330,1
12/28/2024 12:00,1.7,6.6,429,99.9,13.3,0,4,281,1.5
12/28/2024 13:00,1.6,6.6,430,99.9,13.2,0,4.36,301,2.1
12/28/2024 14:00,1.6,6.5,430,99.9,13.2,0,4.36,302,1.5
12/28/2024 15:00,1.5,6.5,430,99.9,13.3,0,4.36,293,0.5
12/28/2024 16:00,1.5,6.5,429,99.9,13.3,0,4.36,298,0.5
12/28/2024 17:00,1.5,6.5,435,99.9,12.9,0,6.02,192,0
12/28/2024 18:00,1.5,6.5,434,99.9,12.9,0,6.02,186,1.5
12/28/2024 19:00,1.5,6.6,433,99.9,12.9,0,6.02,187,1.5
12/28/2024 20:00,1.5,6.6,432,99.9,12.9,0,6.02,197,1
12/28/2024 21:00,1.5,6.6,431,99.9,12.9,0,6.02,201,0.5
12/28/2024 22:00,1.5,6.6,437,99.9,12.6,0,4.6,317,1.5
12/28/2024 23:00,1.5,6.6,438,99.9,12.6,0,4.6,327,2.1
12/29/2024 0:00,1.5,6.6,438,99.9,12.5,0,4.6,240,1.5
12/29/2024 1:00,1.5,6.6,438,99.9,12.6,0,4.38,314,2.6
12/29/2024 2:00,0.9,6.2,438,99.9,12.6,0,4.38,360,1.5
12/29/2024 3:00,1.5,6.6,439,99.9,12.6,0,4.38,327,3.1
12/29/2024 4:00,1.5,6.6,440,99.9,12.2,0,5.5,213,0.5
12/29/2024 5:00,1.5,6.6,440,99.9,12.2,0,5.5,213,1
12/29/2024 6:00,1.5,6.6,440,99.9,12.2,0,5.5,213,1
12/29/2024 7:00,1.5,6.6,439,99.9,12.2,0,5.5,219,0.5
12/29/2024 8:00,1.5,6.6,439,99.9,12.2,0,5.5,225,1
12/29/2024 9:00,1.5,6.6,439,99.9,12.2,0,5.48,218,0
12/29/2024 10:00,1.5,6.6,439,99.9,12,0,3.92,326,1
12/29/2024 11:00,1.3,6.6,438,99.9,12,0,3.92,323,0.5
12/29/2024 12:00,1.3,6.6,436,99.9,12,0,3.92,318,1
12/29/2024 13:00,2.2,6.5,438,99.9,12,0,2.78,333,1
12/29/2024 14:00,1.3,6.6,439,99.9,12,0,2.78,313,1
12/29/2024 15:00,1.3,6.5,440,99.9,12,0,2.78,321,1
12/29/2024 16:00,1.8,6.5,445,99.9,11.6,0,3.92,357,0
12/29/2024 17:00,1.8,6.5,445,99.9,11.6,0,3.92,350,0
12/29/2024 18:00,1.8,6.5,444,99.9,11.7,0,3.92,354,0
12/29/2024 19:00,1.8,6.5,442,99.9,11.7,0,3.92,351,0
12/29/2024 20:00,1.8,6.5,443,99.9,11.7,0,3.92,358,0
12/29/2024 21:00,1.8,6.5,443,99.9,11.7,0,3.92,360,0
12/29/2024 22:00,1.8,6.5,447,99.2,11.9,0,3.34,26,0
12/29/2024 23:00,1.8,6.6,446,99.9,11.9,0,3.34,35,0
12/30/2024 0:00,1.8,6.6,445,99.4,11.9,0,3.34,30,0
12/30/2024 1:00,1.8,6.6,444,99.9,11.9,0,3.62,38,0
12/30/2024 2:00,1.8,6.6,442,99.9,11.9,0,3.62,36,0
12/30/2024 3:00,1.8,6.6,443,99.9,11.9,0,3.62,30,0
12/30/2024 4:00,1.8,6.6,448,99.9,11.3,0,4.4,304,0.5
12/30/2024 5:00,1.8,6.6,448,99.9,11.3,0,4.6,311,1
12/30/2024 6:00,1.8,6.6,447,99.9,11.4,0,4.6,310,1
12/30/2024 7:00,1.8,6.6,445,99.9,11.4,0,4.6,305,1
12/30/2024 8:00,1.8,6.6,445,99.9,11.3,0,4.6,307,1
12/30/2024 9:00,1.8,6.6,444,99.9,11.3,0,4.6,301,0.5
12/30/2024 10:00,1.8,6.6,441,99.9,11,0,4.12,330,0.5
12/30/2024 11:00,1.4,6.5,442,99.9,11,0,4.12,329,1
12/30/2024 12:00,1.4,6.5,442,99.9,11,0,4.12,327,1
12/30/2024 13:00,1.4,6.5,442,99.9,11,0,4.12,327,1
12/30/2024 14:00,2.3,6.5,441,99.9,11,0,4.44,331,0.5
12/30/2024 15:00,2.3,6.5,441,99.9,11,0,4.44,331,0.5
12/30/2024 16:00,2.3,6.5,443,99.9,10,0,1.9,22,0
12/30/2024 17:00,2.3,6.5,443,99.9,10,0,1.9,17,0
12/30/2024 18:00,2.3,6.5,443,99.9,10,0,2.8,21,0
12/30/2024 19:00,2.3,6.5,442,99.9,10,0,2.8,19,0
12/30/2024 20:00,2.3,6.5,442,99.9,10,0,2.8,23,0.5
12/30/2024 21:00,2.3,6.5,442,99.9,10,0,2.8,21,1
12/30/2024 22:00,2.3,6.5,442,99.9,9.7,0,1.02,291,0
12/30/2024 23:00,2.3,6.6,442,99.9,9.6,0,1.02,296,0
12/31/2024 0:00,2.3,6.6,441,99.9,9.6,0,1.02,294,0
12/31/2024 1:00,2.3,6.6,441,99.9,9.6,0,1.02,296,0
12/31/2024 2:00,2.3,6.6,442,99.9,9.7,0,1.02,290,0
12/31/2024 3:00,2.3,6.6,443,99.9,9.7,0,1.08,289,0
12/31/2024 4:00,2.3,6.6,443,99.9,9.1,0,-0.05,39,0
12/31/2024 5:00,2.3,6.6,443,99.9,9.1,0,-0.05,28,0
12/31/2024 6:00,2.3,6.6,442,99.9,9.1,0,-0.01,28,0
12/31/2024 7:00,2.3,6.6,442,99.9,9.1,0,-0.01,29,0
12/31/2024 8:00,2.3,6.6,442,99.9,9.1,0,-0.01,39,0
12/31/2024 9:00,2.3,6.6,446,99.9,9.1,0,-0.03,37,0
12/31/2024 10:00,2.3,6.6,445,99.9,9.1,0,-0.03,28,0
12/31/2024 11:00,1.3,6.5,445,99.9,9.1,0,-0.03,34,0
12/31/2024 12:00,1.3,6.5,444,99.9,9.1,0,-0.03,34,0
12/31/2024 13:00,0.7,6.5,443,99.9,9,0,-0.03,28,0
12/31/2024 14:00,0.7,6.5,442,99.9,9,0,-0.03,35,0
12/31/2024 15:00,0.7,6.4,449,99.9,8.6,0,-1.19,32,0
12/31/2024 16:00,0.7,6.4,449,99.9,8.6,0,-1.19,35,0
12/31/2024 17:00,0.7,6.4,449,99.9,8.6,0,-1.19,36,0
12/31/2024 18:00,0.7,6.4,449,99.9,8.6,0,-1.39,38,0
12/31/2024 19:00,0.7,6.4,448,99.9,8.6,0,-1.39,32,0
12/31/2024 20:00,0.7,6.5,448,99.9,8.6,0,-1.39,30,0
12/31/2024 21:00,0.7,6.5,449,99.9,9.2,23,-0.69,30,0
12/31/2024 22:00,0.7,6.5,448,99.9,9.2,24,-0.59,26,0
12/31/2024 23:00,0.7,6.5,448,99.9,9.2,24,-0.59,35,0
1/1/2025 0:00,0.7,6.5,452,99.9,7.8,0,-2.93,62,0
1/1/2025 1:00,0.7,6.5,452,99.9,7.8,0,-2.93,64,0
1/1/2025 2:00,0.8,6.5,453,99.9,7.8,0,-2.97,67,0
1/1/2025 3:00,0.8,6.5,454,99.9,7.9,0,-2.97,68,0
1/1/2025 4:00,0.8,6.6,454,99.9,7.9,0,-2.97,69,0
1/1/2025 5:00,0.8,6.6,453,99.9,7.9,0,-2.97,66,0
1/1/2025 6:00,0.7,6.6,459,99.9,7.5,0,-3.41,70,0
1/1/2025 7:00,0.8,6.6,459,99.9,7.6,0,-3.41,66,0
1/1/2025 8:00,0.8,6.6,459,99.9,7.6,0,-3.41,66,0
1/1/2025 9:00,0.8,6.5,460,99.9,7.5,0,-3.41,63,0
1/1/2025 10:00,0.7,6.6,460,99.9,7.5,0,-3.41,66,0
1/1/2025 11:00,4.3,6.4,460,99.9,7.5,0,-3.31,61,0
1/1/2025 12:00,4.3,6.4,456,99.9,7.3,0,-2.63,64,0
1/1/2025 13:00,0.8,6.5,456,99.9,7.3,0,-2.63,68,0
1/1/2025 14:00,0.7,6.5,457,99.9,7.3,0,-2.63,69,0
1/1/2025 15:00,0.7,6.5,458,99.9,7.3,0,-2.75,65,0
1/1/2025 16:00,0.7,6.4,458,99.9,7.2,0,-2.75,64,0
1/1/2025 17:00,0.7,6.4,460,99.9,7.3,0,-2.75,69,0
1/1/2025 18:00,0.7,6.4,464,99.9,7.6,0,-3.13,67,0
1/1/2025 19:00,0.7,6.4,465,99.9,7.6,0,-2.87,64,0
1/1/2025 20:00,0.7,6.5,465,99.9,7.6,0,-2.87,65,0
1/1/2025 21:00,0.7,6.4,465,99.9,7.6,0,-2.87,64,0
1/1/2025 22:00,0.7,6.5,465,99.9,7.6,0,-2.87,69,0
1/1/2025 23:00,0.7,6.5,466,99.9,7.6,0,-2.87,67,0
1/2/2025 0:00,0.7,6.5,468,99.9,7.6,0,-3.33,66,0
1/2/2025 1:00,0.7,6.5,468,99.9,7.6,0,-3.33,66,0
1/2/2025 2:00,0.7,6.5,467,99.9,7.6,0,-3.33,65,0
1/2/2025 3:00,0.7,6.5,467,99.9,7.6,0,-3.33,66,0
1/2/2025 4:00,0.7,6.5,467,99.9,7.6,0,-3.33,68,0
1/2/2025 5:00,0.7,6.5,474,99.9,7.3,0,-1.71,187,0
1/2/2025 6:00,0.8,6.5,473,99.9,7.3,0,-1.71,183,0
1/2/2025 7:00,0.8,6.5,474,99.9,7.3,0,-1.71,184,0
1/2/2025 8:00,0.8,6.5,473,99.9,7.3,0,-1.71,183,0
1/2/2025 9:00,0.8,6.6,471,99.9,7.3,0,-1.87,183,0
1/2/2025 10:00,0.8,6.6,469,99.9,7.3,0,-1.87,184,0
1/2/2025 11:00,4.3,6.4,470,99.9,7.7,0,-0.81,98,0
1/2/2025 12:00,4.3,6.4,470,99.9,7.7,0,-1.15,98,0
1/2/2025 13:00,0.8,6.5,468,99.9,7.7,0,-1.15,100,1
1/2/2025 14:00,0.7,6.5,468,99.9,7.7,0,-1.15,102,0.5
1/2/2025 15:00,0.7,6.4,467,99.9,7.6,0,-1.15,100,0.5
1/2/2025 16:00,0.7,6.4,468,99.9,7.6,0,-1.15,95,0
1/2/2025 17:00,0.7,6.4,461,99.9,7.3,0,-0.89,105,0
1/2/2025 18:00,0.7,6.4,461,99.9,7.3,0,-0.89,104,0.5
1/2/2025 19:00,0.7,6.5,460,99.9,7.4,0,-0.89,105,0
1/2/2025 20:00,0.7,6.5,461,99.9,7.3,0,-0.89,106,0.5
1/2/2025 21:00,0.7,6.5,460,99.9,7.3,0,-1.01,110,0
1/2/2025 22:00,0.7,6.5,461,99.9,7.3,0,-1.01,110,0.5
1/2/2025 23:00,0.7,6.5,453,99.9,7.5,0,-1.19,95,0
1/3/2025 0:00,0.7,6.5,454,99.9,7.4,0,-1.19,89,0
1/3/2025 1:00,0.7,6.5,455,99.9,7.5,0,-1.41,89,0
1/3/2025 2:00,0.7,6.5,454,99.9,7.5,0,-1.41,94,0
1/3/2025 3:00,0.7,6.5,456,99.9,7.5,0,-1.41,95,0
1/3/2025 4:00,0.8,6.5,445,99.9,9.1,44,-0.39,105,0
1/3/2025 5:00,0.8,6.6,446,99.9,9.1,44,-0.37,101,0
1/3/2025 6:00,0.8,6.5,446,99.9,9.1,43,-0.37,101,0
1/3/2025 7:00,0.8,6.6,446,99.9,9.1,43,-0.37,103,0
1/3/2025 8:00,0.8,6.6,447,99.9,9.1,43,-0.37,103,0
1/3/2025 9:00,0.8,6.6,448,99.9,9.1,43,-0.37,106,0
1/3/2025 10:00,0.8,6.6,424,96.8,15.2,164,2.04,93,2.1
1/3/2025 11:00,4.3,6.4,424,96.4,15.2,164,2.04,89,2.1
1/3/2025 12:00,4.2,6.4,425,96,15.2,165,2.04,88,1.5
1/3/2025 13:00,0.8,6.5,426,96.4,15.3,171,2.04,85,1.5
1/3/2025 14:00,0.7,6.5,427,94.7,15.3,171,2.04,113,1.5
1/3/2025 15:00,0.7,6.4,426,94.6,15.3,171,1.7,150,1
1/3/2025 16:00,0.7,6.5,408,95.9,21.4,268,3.96,100,1
1/3/2025 17:00,0.7,6.5,409,96.6,21.4,269,3.96,104,1.5
1/3/2025 18:00,0.7,6.5,410,96.7,21.4,268,3.96,105,1.5
1/3/2025 19:00,0.7,6.5,410,96.9,21.4,268,3.96,103,1.5
1/3/2025 20:00,0.7,6.5,410,97.1,21.5,268,3.98,100,1
1/3/2025 21:00,0.7,6.5,411,98.4,21.5,269,3.98,101,1
1/3/2025 22:00,0.7,6.5,410,98.5,25.4,327,6.62,206,0
1/3/2025 23:00,0.7,6.5,411,98.5,25.4,328,6.62,200,0.5
1/4/2025 0:00,0.8,6.5,411,98.7,25.4,328,6.86,202,1
1/4/2025 1:00,0.8,6.5,411,98.5,25.4,326,6.86,202,0.5
1/4/2025 2:00,0.8,6.5,411,99.2,25.4,326,6.86,198,1
1/4/2025 3:00,0.8,6.5,411,99.1,25.4,326,6.86,200,1
1/4/2025 4:00,0.8,6.5,409,98.9,27.6,309,7.42,192,2.1
1/4/2025 5:00,0.8,6.6,409,99.1,27.6,309,7.42,195,1.5
1/4/2025 6:00,0.8,6.6,409,99.7,27.6,308,7.42,194,2.1
1/4/2025 7:00,0.8,6.6,408,99.6,27.6,306,7.42,199,1.5
1/4/2025 8:00,0.8,6.6,409,98.6,27.6,306,7.42,196,2.1
1/4/2025 9:00,0.7,6.6,408,99.4,27.6,305,7.68,196,1.5
1/4/2025 10:00,0.7,6.6,407,99.9,27.7,261,8.12,348,2.6
1/4/2025 11:00,4.2,6.4,407,99.9,27.7,259,8.12,318,2.6
1/4/2025 12:00,4.3,6.4,406,99.9,27.7,256,8.12,304,2.1
1/4/2025 13:00,0.8,6.5,406,99.9,27.7,252,8,294,2.1
1/4/2025 14:00,0.7,6.5,407,99.9,27.6,252,8,270,2.1
1/4/2025 15:00,0.7,6.4,412,99.9,27.3,178,8.48,206,2.1
1/4/2025 16:00,0.7,6.5,412,99.9,27.3,178,8.48,189,2.6
1/4/2025 17:00,0.7,6.5,412,99.9,27.3,178,8.48,189,2.6
1/4/2025 18:00,0.7,6.5,413,99.9,27.4,177,8.48,289,1
1/4/2025 19:00,0.7,6.5,413,99.9,27.3,178,8.48,332,1.5
1/4/2025 20:00,0.7,6.5,416,99.9,25,50,8.48,225,1.5
1/4/2025 21:00,0.7,6.5,415,99.9,25,47,8.48,250,2.6
1/4/2025 22:00,0.7,6.5,414,99.9,25,48,8.48,268,1
1/4/2025 23:00,0.7,6.5,413,99.9,25,46,8.48,223,3.6
1/5/2025 0:00,0.8,6.5,413,99.9,25,47,8.44,213,3.6
1/5/2025 1:00,0.8,6.5,412,99.9,25,47,8.44,264,2.6
1/5/2025 2:00,0.8,6.5,405,99.9,19.1,1,7.5,280,1
1/5/2025 3:00,0.8,6.5,405,99.9,19.1,1,7.58,280,0.5
1/5/2025 4:00,0.8,6.5,404,99.9,19.1,1,7.58,281,0.5
1/5/2025 5:00,0.8,6.6,405,99.9,19.1,1,7.58,282,1
1/5/2025 6:00,0.7,6.5,405,99.9,19,1,7.58,281,0.5
1/5/2025 7:00,0.8,6.5,406,99.9,19,1,7.58,281,0.5
1/5/2025 8:00,0.8,6.5,416,99.9,14.5,0,6.48,295,0.5
1/5/2025 9:00,0.8,6.5,415,99.9,14.4,0,6.48,291,0.5
1/5/2025 10:00,0.8,6.5,415,99.9,14.4,0,6.48,293,0.5
1/5/2025 11:00,4.3,6.4,416,99.9,14.4,0,6.48,293,0
1/5/2025 12:00,4.3,6.4,416,99.9,14.4,0,6.48,297,0
1/5/2025 13:00,4.2,6.4,414,99.9,14.4,0,6.32,291,0
