측정일시,급액EC,급액PH,내부CO2,내부습도,내부온도,외부일사량,외부온도,외부풍향,외부풍속
10/1/2024 21:00,1.1,6.4,405,76.8,18.8,0,19.44,233,1
10/1/2024 22:00,1.4,6.3,395,78.9,18.6,0,18.76,220,0
10/1/2024 23:00,0.7,6.5,394,79.1,18.6,0,18.76,223,0
10/2/2024 0:00,0.7,6.5,393,79,18.6,0,18.76,220,0
10/2/2024 1:00,0.7,6.5,393,78.5,18.6,0,18.76,221,0
10/2/2024 2:00,0.7,6.5,392,78.1,18.6,0,18.82,220,0
10/2/2024 3:00,0.7,6.5,391,77,18.7,0,18.82,220,0
10/2/2024 4:00,0.7,6.5,392,76.5,18.5,0,19.42,104,0.5
10/2/2024 5:00,0.6,6.5,392,76.6,18.5,0,19.42,105,0.5
10/2/2024 6:00,0.6,6.5,393,76.3,18.5,0,19.42,106,0
10/2/2024 7:00,0.6,6.5,391,76.3,18.5,0,19.42,104,1
10/2/2024 8:00,0.6,6.5,391,76.7,18.5,0,19.42,106,0.5
10/2/2024 9:00,0.6,6.5,391,78.2,18.5,0,19.42,103,0
10/2/2024 10:00,0.6,6.5,389,77.6,18.6,0,19.64,52,0
10/2/2024 11:00,0.6,6.5,389,77.4,18.6,0,19.64,55,0
10/2/2024 12:00,0.6,6.5,389,76.9,18.6,0,19.62,50,0
10/2/2024 13:00,0.6,6.5,390,77.3,18.6,0,19.62,51,0
10/2/2024 14:00,0.6,6.5,389,77.1,18.6,0,19.62,52,0
10/2/2024 15:00,0.6,6.5,389,76.8,18.6,0,19.62,54,0
10/2/2024 16:00,0.6,6.5,386,76.7,18.8,0,19.72,103,0
10/2/2024 17:00,0.6,6.4,387,77.4,18.7,0,19.72,102,0
10/2/2024 18:00,0.6,6.5,387,77.8,18.7,0,19.72,100,0
10/2/2024 19:00,1.4,6.2,387,77.3,18.8,0,19.72,104,0
10/2/2024 20:00,1.3,6.3,386,76.6,18.8,5,19.72,102,0
10/2/2024 21:00,0.8,6.4,386,76.4,18.8,5,19.6,103,0
10/2/2024 22:00,0.8,6.4,384,75.9,19.1,27,19.94,226,0
10/2/2024 23:00,1.2,6.3,383,75,19.1,28,19.94,227,1
10/3/2024 0:00,1.2,6.3,383,75.1,19,27,20.14,226,0.5
10/3/2024 1:00,1.1,6.3,384,74.3,19,26,20.14,227,0
10/3/2024 2:00,1.1,6.3,384,74.8,19,28,20.14,225,0
10/3/2024 3:00,1.1,6.3,384,74.9,19.1,28,20.14,226,0
10/3/2024 4:00,1.1,6.3,383,75.6,19.3,12,19.9,149,0
10/3/2024 5:00,1.1,6.3,384,74.9,19.3,11,19.9,148,0
10/3/2024 6:00,1.1,6.3,384,75.4,19.3,11,19.9,151,0
10/3/2024 7:00,1.1,6.4,385,76,19.3,12,19.9,148,0
10/3/2024 8:00,1,6.4,385,75.5,19.2,11,19.9,150,0
10/3/2024 9:00,1,6.4,385,75.1,19.3,13,19.9,153,0
10/3/2024 10:00,1,6.4,388,74.2,19.3,46,18.36,191,1
10/3/2024 11:00,1,6.4,388,73.4,19.3,46,18.36,187,1.5
10/3/2024 12:00,1,6.4,387,73.6,19.3,46,18.36,180,1
10/3/2024 13:00,1,6.4,389,74.6,19.4,48,18.5,178,0.5
10/3/2024 14:00,1,6.5,389,73.4,19.4,52,18.5,175,1
10/3/2024 15:00,1,6.5,394,74.7,19.4,8,18.32,150,1
10/3/2024 16:00,1,6.5,393,74.8,19.4,8,18.32,92,1
10/3/2024 17:00,0.9,6.5,393,75.7,19.4,8,18.32,93,1
10/3/2024 18:00,0.9,6.5,393,75.2,19.5,8,18.32,91,1
10/3/2024 19:00,1.1,6.3,393,75.3,19.5,6,18.32,97,0.5
10/3/2024 20:00,1,6.3,391,75.8,19.4,5,18.32,93,0.5
10/3/2024 21:00,1.4,6.3,394,73.1,20,95,19.74,235,1.5
10/3/2024 22:00,0.8,6.4,394,72.2,20.1,95,19.74,167,1
10/3/2024 23:00,0.7,6.4,394,74,20,93,19.7,303,1
10/4/2024 0:00,1.5,6.3,394,74,20,95,19.7,72,1
10/4/2024 1:00,1.5,6.3,395,74.6,20,95,19.7,75,0
10/4/2024 2:00,1.4,6.3,392,67.7,21.4,418,20.42,182,1.5
10/4/2024 3:00,1.4,6.4,392,66.9,21.5,417,20.42,279,2.1
10/4/2024 4:00,1.4,6.3,393,67.8,21.4,415,20.42,189,3.6
10/4/2024 5:00,1.4,6.3,394,67.5,21.5,409,20.42,360,4.2
10/4/2024 6:00,1.4,6.4,395,67.7,21.4,406,20.36,335,2.6
10/4/2024 7:00,1.4,6.4,395,69.2,21.6,135,20.38,175,3.6
10/4/2024 8:00,1.3,6.4,395,69.1,21.6,137,20.18,267,2.6
10/4/2024 9:00,1.3,6.4,394,67.5,21.6,137,20.18,302,2.6
10/4/2024 10:00,1.3,6.5,394,67.1,21.6,139,20.18,308,3.1
10/4/2024 11:00,1.3,6.5,395,66.9,21.6,145,20.18,327,2.1
10/4/2024 12:00,1.3,6.5,393,71.3,21.6,129,19.38,91,0.5
10/4/2024 13:00,1.2,6.5,393,71.5,21.6,126,19.38,11,2.6
10/4/2024 14:00,1.2,6.5,394,70.9,21.6,124,19.38,13,2.6
10/4/2024 15:00,1.2,6.5,394,69.9,21.6,128,19.38,3,1.5
10/4/2024 16:00,1.2,6.5,394,70.8,21.6,128,19.18,0,3.1
10/4/2024 17:00,1.2,6.5,394,70.3,21.6,126,19.18,312,1.5
10/4/2024 18:00,1.2,6.5,390,68.9,21.6,101,19.5,334,1.5
10/4/2024 19:00,1.5,6.3,390,69,21.6,103,19.68,287,1.5
10/4/2024 20:00,1.3,6.3,389,69.3,21.6,103,19.68,307,4.7
10/4/2024 21:00,1.4,6.3,389,69.2,21.6,101,19.68,273,3.1
10/4/2024 22:00,1.3,6.3,388,69.1,21.6,99,19.68,287,4.2
10/4/2024 23:00,0.9,6.5,389,68.7,21.7,102,19.68,261,2.1
10/5/2024 0:00,0.8,6.5,384,68.8,21.1,55,20,313,0.5
10/5/2024 1:00,0.8,6.5,384,68.9,21.1,52,20,316,2.6
10/5/2024 2:00,0.8,6.5,385,68.8,21.1,52,20,337,2.1
10/5/2024 3:00,0.6,6.5,385,69,21.1,47,20,275,1
10/5/2024 4:00,0.5,6.5,386,69.2,21.1,46,20.04,285,2.1
10/5/2024 5:00,0.5,6.5,386,69.4,21,47,20.04,34,1.5
10/5/2024 6:00,0.5,6.5,382,71.2,19.8,0,19.4,352,2.1
10/5/2024 7:00,0.5,6.5,382,70.6,19.8,0,19.48,353,1.5
10/5/2024 8:00,0.5,6.5,382,71.3,19.8,0,19.48,357,0.5
10/5/2024 9:00,0.5,6.5,382,69.5,19.8,0,19.48,291,0
10/5/2024 10:00,0.5,6.5,382,69.4,19.8,0,19.48,296,0
10/5/2024 11:00,0.5,6.5,383,70,19.8,0,19.48,297,0
10/5/2024 12:00,0.4,6.5,380,70.9,18.6,0,18.12,190,1
10/5/2024 13:00,0.4,6.5,379,71.1,18.6,0,18.12,195,1
10/5/2024 14:00,0.4,6.5,379,71.3,18.5,0,18.12,198,0.5
10/5/2024 15:00,0.4,6.5,378,72,18.5,0,18.38,189,0.5
10/5/2024 16:00,0.4,6.5,378,71.6,18.6,0,18.38,201,1
10/7/2024 11:00,0.4,6.5,377,76.9,17.5,0,17.58,338,1
10/7/2024 12:00,0.4,6.5,378,75.7,17.5,0,17.4,338,0.5
10/7/2024 13:00,0.8,6.4,379,75.3,17.5,0,17.4,49,1
10/7/2024 14:00,0.9,6.4,379,75.5,17.5,0,17.4,52,1
10/7/2024 15:00,0.9,6.1,379,75.5,17.5,0,17.4,56,0.5
10/7/2024 16:00,1.1,5.9,379,75.8,17.5,0,17.4,53,0.5
10/7/2024 17:00,1,6,372,75.8,17.1,0,17.64,326,1.5
10/7/2024 18:00,1,6,373,75.3,17.1,0,17.64,312,1
10/7/2024 19:00,1,6,374,75.3,17.1,0,17.64,196,1
10/7/2024 20:00,1,6.1,375,75.1,17.1,0,17.64,284,2.1
10/7/2024 21:00,1,6.1,374,76.1,17,0,17.08,341,1.5
10/7/2024 22:00,1,6.1,373,75.9,17.1,0,17.08,8,2.6
10/7/2024 23:00,1,6.1,372,75.9,16.6,0,16.12,326,2.1
10/8/2024 0:00,1,6.1,372,76.8,16.6,0,16.12,276,3.1
10/8/2024 1:00,0.9,6.1,371,76.6,16.6,0,16.12,291,2.6
10/8/2024 2:00,0.9,6.2,371,75.4,16.6,0,16.12,267,2.1
10/8/2024 3:00,0.9,6.2,372,76.2,16.6,0,16.12,250,2.1
10/8/2024 4:00,0.9,6.2,372,76.9,16.6,0,16.12,333,1.5
10/8/2024 5:00,0.9,6.2,368,75.6,16.2,0,16.18,325,2.6
10/8/2024 6:00,0.9,6.2,367,75.2,16.2,0,16.18,300,3.6
10/8/2024 7:00,0.9,6.2,367,75.1,16.2,0,16.18,56,2.6
10/8/2024 8:00,0.8,6.2,366,75.4,16.1,0,15.86,61,1.5
10/8/2024 9:00,0.5,4.5,365,76.5,16.1,0,15.86,310,1.5
10/8/2024 10:00,1.1,6.5,365,76.4,16.1,0,15.86,247,3.1
10/8/2024 11:00,1.1,6.4,367,76.2,15.5,0,15.58,161,0
10/8/2024 12:00,1.1,6.4,366,76.3,15.5,0,15.58,154,0
10/8/2024 13:00,1.1,6.5,368,76.3,15.5,0,15.58,169,0
10/8/2024 14:00,1.1,6.5,368,76.3,15.5,0,15.58,164,0
10/8/2024 15:00,1.1,6.5,369,76,15.5,0,15.58,160,0
10/8/2024 16:00,1,6.5,370,75.8,15.5,0,15.58,167,0
10/8/2024 17:00,1,6.5,366,77.9,14.9,0,14.52,30,0
10/8/2024 18:00,1,6.5,366,78.4,14.8,0,14.52,30,0
10/8/2024 19:00,1,6.5,368,79.1,14.8,0,14.52,27,0
10/8/2024 20:00,0.9,6.5,368,78.4,14.8,0,14.52,29,0
10/8/2024 21:00,0.9,6.5,369,78.9,14.8,0,14.9,34,0
10/8/2024 22:00,0.9,6.5,369,79.3,14.8,0,14.9,27,0
10/8/2024 23:00,0.9,6.6,371,82.4,14.2,0,12.68,34,0
10/9/2024 0:00,0.9,6.6,371,82.2,14.2,0,12.68,32,0
10/9/2024 1:00,0.9,6.6,371,82.6,14.2,0,12.68,34,0
10/9/2024 2:00,0.9,6.5,371,81.9,14.2,0,12.68,27,0
10/9/2024 3:00,0.9,6.5,371,80.7,14.2,0,12.68,27,0
10/9/2024 4:00,1.2,6.4,372,80,14.2,0,12.68,33,0
10/9/2024 5:00,1.1,6.4,376,80.9,14,0,12.16,34,0
10/9/2024 6:00,1.1,6.4,376,82.2,13.9,0,12.16,31,0
10/9/2024 7:00,1.4,6.3,377,82.5,13.9,0,12.26,26,0
10/9/2024 8:00,0.7,6.5,377,81.1,13.9,0,12.26,32,0
10/9/2024 9:00,0.7,6.5,377,79.8,14,0,12.26,31,0
10/9/2024 10:00,0.7,6.5,380,81.6,13.9,0,12.2,34,0
10/9/2024 11:00,0.7,6.5,381,80.5,13.9,0,12.2,27,0
10/9/2024 12:00,0.7,6.5,381,80.8,14,0,12.2,33,0
10/9/2024 13:00,0.7,6.5,381,82.3,13.9,0,12.2,30,0
10/9/2024 14:00,0.6,6.5,381,82,13.9,0,12.2,31,0
10/9/2024 15:00,0.6,6.5,379,81.5,13.9,0,12.32,25,0
10/9/2024 16:00,0.6,6.5,379,79,14,0,12.06,34,0
10/9/2024 17:00,0.6,6.5,378,79.1,14,0,12.06,26,0
10/9/2024 18:00,0.6,6.5,378,78.8,14,0,12.06,28,0
10/9/2024 19:00,0.6,6.5,377,79.1,14,0,12.06,33,0
10/9/2024 20:00,0.6,6.5,377,79,14,0,12.08,30,0
10/9/2024 21:00,0.6,6.5,377,79.8,14,0,12.08,33,0
10/9/2024 22:00,0.6,6.5,386,81.6,13.9,0,12.5,28,0
10/9/2024 23:00,0.6,6.5,386,81.7,13.9,0,12.5,29,0
10/10/2024 0:00,0.6,6.5,386,81.4,13.9,0,12.5,27,0
10/10/2024 1:00,0.6,6.5,386,82.9,13.9,0,12.5,30,0
10/10/2024 2:00,0.6,6.4,386,84,13.9,0,12.5,30,0
10/10/2024 3:00,0.6,6.5,386,83.9,13.9,0,12.5,31,0
10/10/2024 4:00,1.4,6.2,387,83.7,14,4,12.16,30,0
10/10/2024 5:00,1.3,6.3,387,84.1,14,4,12.16,30,0
10/10/2024 6:00,0.8,6.4,386,83.7,13.9,4,12.28,28,0
10/10/2024 7:00,0.8,6.4,386,82.6,14,3,12.28,32,0
10/10/2024 8:00,1.2,6.3,385,82.1,14,2,12.28,32,0
10/10/2024 9:00,1.2,6.3,385,82.5,14,2,12.28,32,0
10/10/2024 10:00,1.1,6.3,391,76.4,15.5,102,12.88,31,0
10/10/2024 11:00,1.1,6.3,391,76.9,15.5,102,12.88,27,0
10/10/2024 12:00,1.1,6.3,393,77.6,15.5,106,12.88,29,0
10/10/2024 13:00,1.1,6.3,392,78,15.5,108,12.88,29,0
10/10/2024 14:00,1.1,6.3,392,78,15.5,108,12.88,30,0
10/10/2024 15:00,1.1,6.3,392,77.8,15.5,108,12.9,28,0
10/10/2024 16:00,1.1,6.4,397,75.7,17.9,169,14.5,344,3.1
10/10/2024 17:00,1,6.4,397,76.6,17.9,167,14.5,344,1.5
10/10/2024 18:00,1,6.4,397,76.5,17.9,169,14.5,344,0.5
10/10/2024 19:00,1,6.4,397,76.5,17.9,172,14.72,344,1
10/10/2024 20:00,1,6.4,396,76.1,17.9,172,14.72,345,0.5
10/10/2024 21:00,1,6.4,396,76.6,18,172,14.72,287,2.1
10/10/2024 22:00,1,6.4,382,55.1,27.1,421,16.42,65,0
10/10/2024 23:00,1,6.5,381,55.2,27.1,431,16.42,62,0
10/11/2024 0:00,1,6.5,381,55.1,27.1,444,16.42,63,0
10/11/2024 1:00,1,6.5,381,55.9,27.1,437,16.42,71,0
10/11/2024 2:00,0.9,6.5,381,55.8,27.2,430,16.42,79,0
10/11/2024 3:00,0.9,6.5,381,55.7,27.2,430,16.42,188,1
10/11/2024 4:00,1.1,6.3,367,50.1,28.4,664,17.04,39,3.6
10/11/2024 5:00,1,6.3,366,49.8,28.4,666,17.04,30,4.2
10/11/2024 6:00,1.4,6.3,366,49.7,28.5,666,17.04,29,2.6
10/11/2024 7:00,0.8,6.4,365,49.6,28.5,667,17.22,23,2.1
10/11/2024 8:00,0.7,6.4,365,49.3,28.5,667,17.22,31,2.1
10/11/2024 9:00,1.5,6.3,365,49.4,28.5,667,17.22,2,2.6
10/11/2024 10:00,1.5,6.3,353,40.8,28.7,809,17.86,358,1.5
10/11/2024 11:00,1.4,6.3,353,39.6,28.7,808,17.86,53,3.6
10/11/2024 12:00,1.4,6.4,353,39.5,28.7,806,17.86,30,3.1
10/11/2024 13:00,1.4,6.3,353,39.8,28.7,803,17.86,42,2.6
10/11/2024 14:00,1.4,6.3,352,39.3,28.8,802,17.86,48,3.6
10/11/2024 15:00,1.4,6.4,352,38.9,28.9,802,17.86,0,2.6
10/11/2024 16:00,1.4,6.4,355,41.5,29.4,686,18.8,169,2.6
10/11/2024 17:00,1.3,6.4,355,41.2,29.4,681,18.8,248,1
10/11/2024 18:00,1.3,6.4,355,41.1,29.4,681,18.8,307,2.6
10/11/2024 19:00,1.3,6.5,355,41.7,29.4,675,18.96,333,3.1
10/11/2024 20:00,1.3,6.5,355,42.2,29.4,675,18.96,287,2.6
10/11/2024 21:00,1.3,6.5,354,42.3,29.3,675,18.96,282,2.6
10/11/2024 22:00,1.2,6.5,353,40.2,28.8,470,19.46,36,1
10/11/2024 23:00,1.2,6.5,353,40,28.8,469,19.46,35,1
10/12/2024 0:00,1.2,6.5,353,39.4,28.8,467,19.46,37,0.5
10/12/2024 1:00,1.2,6.5,353,39.3,28.8,468,19.46,40,1
10/12/2024 2:00,1.2,6.5,353,39.5,28.8,467,19.7,39,1
10/12/2024 3:00,1.2,6.5,353,39.6,28.8,467,19.7,39,1
10/12/2024 4:00,1.5,6.3,355,38.9,28.1,465,19.48,320,0.5
10/12/2024 5:00,1.3,6.3,355,38.6,28.1,465,19.26,320,0.5
10/12/2024 6:00,1.4,6.3,356,38.7,28.2,465,19.26,319,0
10/12/2024 7:00,1.3,6.3,355,38.7,28.2,464,19.26,318,0
10/12/2024 8:00,0.9,6.5,356,38.4,28.2,462,19.26,318,0.5
10/12/2024 9:00,0.8,6.5,356,38.3,28.2,460,19.26,323,0
10/12/2024 10:00,0.8,6.5,354,40.6,28.7,238,19.86,126,0.5
10/12/2024 11:00,0.8,6.5,354,40.5,28.7,238,19.86,125,0.5
10/12/2024 12:00,0.6,6.5,354,40.2,28.8,236,19.86,128,1
10/12/2024 13:00,0.5,6.5,355,40,28.8,234,19.86,129,1
10/12/2024 14:00,0.5,6.5,355,40.5,28.8,234,19.86,152,1
10/12/2024 15:00,0.5,6.5,355,40.1,28.9,235,19.84,153,1.5
10/12/2024 16:00,0.5,6.5,365,43.9,27.3,7,19.06,200,1.5
10/12/2024 17:00,0.5,6.5,364,43.4,27.3,7,18.98,199,1
10/12/2024 18:00,0.5,6.5,364,43.4,27.3,8,18.98,200,0.5
10/12/2024 19:00,0.5,6.5,361,44.1,27.3,9,18.98,199,1
10/12/2024 20:00,0.5,6.5,360,44.1,27.3,8,18.98,203,1.5
10/12/2024 21:00,0.4,6.5,371,53.1,24,0,17.98,306,1.5
10/12/2024 22:00,0.4,6.5,372,52.5,23.9,0,17.98,306,1.5
10/12/2024 23:00,0.4,6.5,373,52.2,23.9,0,17.98,305,1
10/13/2024 0:00,0.4,6.5,373,52.3,24,0,18.02,305,1
10/13/2024 1:00,0.4,6.5,373,51.3,24,0,18.02,305,1
10/13/2024 2:00,0.4,6.5,382,59.8,21,0,16.28,271,1
10/13/2024 3:00,0.4,6.5,382,59.9,21,0,16.38,275,0.5
10/13/2024 4:00,0.8,6.4,381,59.7,21,0,16.38,274,1
10/13/2024 5:00,0.9,6.4,381,61.2,21,0,16.38,276,1.5
10/13/2024 6:00,0.9,6.1,381,60.9,21,0,16.38,58,1.5
10/13/2024 7:00,1.1,5.9,381,61.2,21,0,16.38,59,1
10/13/2024 8:00,1,6,385,68,18.8,0,13.74,37,0
10/13/2024 9:00,1,6,385,67.4,18.9,0,13.74,36,0
10/13/2024 10:00,1,6,385,67.3,18.9,0,13.74,36,0
10/13/2024 11:00,1,6.1,385,67.9,18.9,0,13.74,38,0
10/13/2024 12:00,1,6.1,385,67.8,18.9,0,13.88,37,0
10/13/2024 13:00,1,6.1,392,73.6,17.5,0,13.12,61,0
10/13/2024 14:00,1,6.1,392,74.4,17.5,0,13.12,64,0
10/13/2024 15:00,1,6.1,392,74.5,17.6,0,13.12,61,0
10/13/2024 16:00,0.9,6.1,392,74.9,17.6,0,13.24,60,0
10/13/2024 17:00,0.9,6.2,393,74.9,17.6,0,13.24,64,0
10/13/2024 18:00,0.9,6.2,393,75.9,17.5,0,13.24,62,0
10/13/2024 19:00,0.9,6.2,396,76.2,16.5,0,12.58,58,0
10/13/2024 20:00,0.9,6.2,397,76.2,16.5,0,12.58,64,0
10/13/2024 21:00,0.9,6.2,397,76.1,16.5,0,12.58,64,0
10/13/2024 22:00,0.9,6.2,396,76.9,16.5,0,12.58,64,0
10/13/2024 23:00,0.8,6.2,396,77,16.5,0,12.58,59,0
10/14/2024 0:00,0.8,6.2,396,77.3,16.4,0,12.58,64,0
10/14/2024 1:00,0.8,6.2,401,76.8,15.8,0,12.24,64,0
10/14/2024 2:00,0.8,6.2,401,76.6,15.8,0,12.24,60,0
10/14/2024 3:00,0.3,6.5,400,76.6,15.8,0,12.24,61,0
10/14/2024 4:00,0.3,6.5,401,76.1,15.8,0,11.8,63,0
10/14/2024 5:00,1.1,5.9,400,75.8,15.8,0,11.8,62,0
10/14/2024 6:00,1.1,5.9,400,75.4,15.8,0,11.8,62,0
10/14/2024 7:00,0.3,6.5,404,77.7,15.4,0,11.04,58,0
10/14/2024 8:00,0.4,6.3,404,77.5,15.4,0,11.04,63,0
10/14/2024 9:00,1.1,6.1,404,77.3,15.4,0,11.04,60,0
10/14/2024 10:00,1.1,6.1,404,77.8,15.4,0,11.04,62,0
10/14/2024 11:00,1.1,6.1,403,77.4,15.4,0,11.04,60,0
10/14/2024 12:00,1.1,6.1,402,77.7,15.4,0,11.04,62,0
10/14/2024 13:00,1.1,6.1,404,81.5,14.6,0,11.18,59,0
10/14/2024 14:00,1.1,6.2,404,81.7,14.6,0,11.18,61,0
10/14/2024 15:00,0.9,6.3,405,80.5,14.7,0,11.32,64,0
10/14/2024 16:00,1.2,5.8,405,80.8,14.6,0,11.32,61,0
10/14/2024 17:00,1.2,5.8,406,80.4,14.7,0,11.32,62,0
10/14/2024 18:00,1.2,5.8,407,80.4,14.5,0,11.26,59,0
10/14/2024 19:00,1.2,6,407,79.1,14.5,0,11.26,61,0
10/14/2024 20:00,1.2,6,407,80.2,14.5,0,11.26,60,0
10/14/2024 21:00,1.2,6,407,80.7,14.5,0,11.26,61,0
10/14/2024 22:00,1.2,6.1,407,81.4,14.5,0,11.16,59,0
10/14/2024 23:00,1.1,6.1,407,81.2,14.5,0,11.16,59,0
10/15/2024 0:00,1.1,6.1,407,83.3,14,0,10.7,57,0
10/15/2024 1:00,1.1,6.1,407,80.9,14.1,0,10.7,60,0
10/15/2024 2:00,1.1,6.1,408,81.2,14,0,10.6,60,0
10/15/2024 3:00,1.1,6.1,408,80.6,14,0,10.6,62,0
10/15/2024 4:00,1.1,6.2,409,81.3,14,0,10.6,63,0
10/15/2024 5:00,1,6.2,409,81,14,0,10.6,59,0
10/15/2024 6:00,1,6.2,409,80.5,13.6,0,10.26,58,0
10/15/2024 7:00,1,6.2,410,80.1,13.5,0,10.26,60,0
10/15/2024 8:00,1,6.2,410,80.8,13.5,0,10.26,63,0
10/15/2024 9:00,1,6.2,410,81,13.5,0,10.12,60,0
10/15/2024 10:00,0.3,6.4,410,81.8,13.5,0,10.12,60,0
10/15/2024 16:00,0.3,6.4,409,80.5,13.2,0,9.7,60,0
10/15/2024 17:00,1.2,6.2,408,81.1,13.2,0,10,60,0
10/15/2024 18:00,1.2,6.2,408,81.2,13.2,0,10,63,0
10/15/2024 19:00,1.2,5.8,408,82,13.2,0,10,64,0
10/15/2024 20:00,1.2,5.9,409,81.7,13.2,0,10,59,0
10/15/2024 21:00,1.2,5.8,408,81.7,13.2,0,10,60,0
10/15/2024 22:00,1.2,5.9,414,81.7,13.2,0,10.14,63,0
10/15/2024 23:00,1.2,5.9,413,82,13.1,0,10.14,62,0
10/16/2024 0:00,1.2,6,413,82.1,13.2,0,10.14,62,0
10/16/2024 1:00,1.2,6,413,81.6,13.2,0,10.02,65,0
10/16/2024 2:00,1.1,6,412,80.3,13.2,0,10.02,61,0
10/16/2024 3:00,1.1,6,412,80.6,13.2,0,10.02,61,0
10/16/2024 4:00,1.1,6,414,80.4,13.2,0,10,60,0
10/16/2024 5:00,1.1,6.1,414,80.1,13.2,0,10,63,0
10/16/2024 6:00,1.1,6.1,415,81.1,13.2,0,10,63,0
10/16/2024 7:00,1.1,6.1,415,82.3,13.2,0,10,63,0
10/16/2024 8:00,1.1,6.1,415,81.2,13.1,0,10,65,0
10/16/2024 9:00,1,6.1,416,80.9,13.1,0,10.12,63,0
10/16/2024 10:00,1,6.1,416,75.2,16.8,64,11.02,64,0
10/16/2024 11:00,1,6.1,416,75.2,16.8,71,11.02,63,0
10/16/2024 12:00,1,6.1,416,75.4,16.8,78,11.02,63,0
10/16/2024 13:00,1,6.1,416,74.6,16.8,89,11.18,62,0
10/16/2024 14:00,1,6.1,416,75.1,16.7,99,11.18,63,0
10/16/2024 15:00,0.3,6.4,416,74.5,16.8,112,11.18,63,0
10/16/2024 16:00,0.3,6.4,417,67.1,24,318,14.18,105,1
10/16/2024 17:00,0.3,6.4,418,66.1,24,316,14.18,105,0.5
10/16/2024 18:00,0.3,6.4,417,65.7,24.1,318,14.18,105,0.5
10/16/2024 19:00,0.4,6.4,416,63.9,24.1,324,14.18,103,0.5
10/16/2024 20:00,1.1,6.1,415,63.8,24.2,323,14.14,106,0
10/16/2024 21:00,1.2,5.8,418,60.3,26.5,250,15.62,157,0
10/16/2024 22:00,1.2,5.9,417,60.4,26.4,254,15.68,160,0
